result	chain	group	code_path	run	handshake_ms
PASS	slhdsa_shake_128f	mlkem512	c	1	1540
PASS	slhdsa_shake_128f	mlkem512	c	2	1529
PASS	slhdsa_shake_128f	mlkem512	c	3	1486
PASS	slhdsa_shake_128f	mlkem512	c	4	1493
PASS	slhdsa_shake_128f	mlkem512	c	5	1513
PASS	slhdsa_shake_128f	mlkem512	c	6	1517
PASS	slhdsa_shake_128f	mlkem512	c	7	1518
PASS	slhdsa_shake_128f	mlkem512	c	8	1524
PASS	slhdsa_shake_128f	mlkem512	c	9	1493
PASS	slhdsa_shake_128f	mlkem512	c	10	1493
PASS	slhdsa_shake_128f	mlkem512	c	11	1521
PASS	slhdsa_shake_128f	mlkem512	c	12	1502
PASS	slhdsa_shake_128f	mlkem512	c	13	1498
PASS	slhdsa_shake_128f	mlkem512	c	14	1526
PASS	slhdsa_shake_128f	mlkem512	c	15	1482
PASS	slhdsa_shake_128f	mlkem512	c	16	1528
PASS	slhdsa_shake_128f	mlkem512	c	17	1496
PASS	slhdsa_shake_128f	mlkem512	c	18	1479
PASS	slhdsa_shake_128f	mlkem512	c	19	1486
PASS	slhdsa_shake_128f	mlkem512	c	20	1483
PASS	slhdsa_shake_128f	mlkem512	c	21	1526
PASS	slhdsa_shake_128f	mlkem512	c	22	1507
PASS	slhdsa_shake_128f	mlkem512	c	23	1524
PASS	slhdsa_shake_128f	mlkem512	c	24	1473
PASS	slhdsa_shake_128f	mlkem512	c	25	1491
PASS	slhdsa_shake_128f	mlkem512	c	26	1483
PASS	slhdsa_shake_128f	mlkem512	c	27	1525
PASS	slhdsa_shake_128f	mlkem512	c	28	1518
PASS	slhdsa_shake_128f	mlkem512	c	29	1460
PASS	slhdsa_shake_128f	mlkem512	c	30	1489
PASS	slhdsa_shake_128f	mlkem512	c	31	1542
PASS	slhdsa_shake_128f	mlkem512	c	32	1516
PASS	slhdsa_shake_128f	mlkem512	c	33	1458
PASS	slhdsa_shake_128f	mlkem512	c	34	1478
PASS	slhdsa_shake_128f	mlkem512	c	35	1520
PASS	slhdsa_shake_128f	mlkem512	c	36	1472
PASS	slhdsa_shake_128f	mlkem512	c	37	1506
PASS	slhdsa_shake_128f	mlkem512	c	38	1507
PASS	slhdsa_shake_128f	mlkem512	c	39	1512
PASS	slhdsa_shake_128f	mlkem512	c	40	1528
PASS	slhdsa_shake_128f	mlkem512	c	41	1471
PASS	slhdsa_shake_128f	mlkem512	c	42	1495
PASS	slhdsa_shake_128f	mlkem512	c	43	1495
PASS	slhdsa_shake_128f	mlkem512	c	44	1480
PASS	slhdsa_shake_128f	mlkem512	c	45	1508
PASS	slhdsa_shake_128f	mlkem512	c	46	1510
PASS	slhdsa_shake_128f	mlkem512	c	47	1499
PASS	slhdsa_shake_128f	mlkem512	c	48	1496
PASS	slhdsa_shake_128f	mlkem512	c	49	1515
PASS	slhdsa_shake_128f	mlkem512	c	50	1479
PASS	slhdsa_shake_128f	mlkem512	c	51	1506
PASS	slhdsa_shake_128f	mlkem512	c	52	1490
PASS	slhdsa_shake_128f	mlkem512	c	53	1485
PASS	slhdsa_shake_128f	mlkem512	c	54	1461
PASS	slhdsa_shake_128f	mlkem512	c	55	1456
PASS	slhdsa_shake_128f	mlkem512	c	56	1504
PASS	slhdsa_shake_128f	mlkem512	c	57	1503
PASS	slhdsa_shake_128f	mlkem512	c	58	1477
PASS	slhdsa_shake_128f	mlkem512	c	59	1474
PASS	slhdsa_shake_128f	mlkem512	c	60	1464
PASS	slhdsa_shake_128f	mlkem512	c	61	1487
PASS	slhdsa_shake_128f	mlkem512	c	62	1491
PASS	slhdsa_shake_128f	mlkem512	c	63	1520
PASS	slhdsa_shake_128f	mlkem512	c	64	1515
PASS	slhdsa_shake_128f	mlkem512	c	65	1492
PASS	slhdsa_shake_128f	mlkem512	c	66	1496
PASS	slhdsa_shake_128f	mlkem512	c	67	1503
PASS	slhdsa_shake_128f	mlkem512	c	68	1486
PASS	slhdsa_shake_128f	mlkem512	c	69	1520
PASS	slhdsa_shake_128f	mlkem512	c	70	1480
PASS	slhdsa_shake_128f	mlkem512	c	71	1523
PASS	slhdsa_shake_128f	mlkem512	c	72	1508
PASS	slhdsa_shake_128f	mlkem512	c	73	1477
PASS	slhdsa_shake_128f	mlkem512	c	74	1460
PASS	slhdsa_shake_128f	mlkem512	c	75	1515
PASS	slhdsa_shake_128f	mlkem512	c	76	1517
PASS	slhdsa_shake_128f	mlkem512	c	77	1464
PASS	slhdsa_shake_128f	mlkem512	c	78	1523
PASS	slhdsa_shake_128f	mlkem512	c	79	1513
PASS	slhdsa_shake_128f	mlkem512	c	80	1508
PASS	slhdsa_shake_128f	mlkem512	c	81	1543
PASS	slhdsa_shake_128f	mlkem512	c	82	1529
PASS	slhdsa_shake_128f	mlkem512	c	83	1460
PASS	slhdsa_shake_128f	mlkem512	c	84	1494
PASS	slhdsa_shake_128f	mlkem512	c	85	1470
PASS	slhdsa_shake_128f	mlkem512	c	86	1489
PASS	slhdsa_shake_128f	mlkem512	c	87	1515
PASS	slhdsa_shake_128f	mlkem512	c	88	1506
PASS	slhdsa_shake_128f	mlkem512	c	89	1478
PASS	slhdsa_shake_128f	mlkem512	c	90	1471
PASS	slhdsa_shake_128f	mlkem512	c	91	1517
PASS	slhdsa_shake_128f	mlkem512	c	92	1517
PASS	slhdsa_shake_128f	mlkem512	c	93	1468
PASS	slhdsa_shake_128f	mlkem512	c	94	1484
PASS	slhdsa_shake_128f	mlkem512	c	95	1535
PASS	slhdsa_shake_128f	mlkem512	c	96	1489
PASS	slhdsa_shake_128f	mlkem512	c	97	1475
PASS	slhdsa_shake_128f	mlkem512	c	98	1462
PASS	slhdsa_shake_128f	mlkem512	c	99	1479
PASS	slhdsa_shake_128f	mlkem512	c	100	1478
PASS	slhdsa_shake_128f	mlkem768	c	1	1526
PASS	slhdsa_shake_128f	mlkem768	c	2	1487
PASS	slhdsa_shake_128f	mlkem768	c	3	1479
PASS	slhdsa_shake_128f	mlkem768	c	4	1499
PASS	slhdsa_shake_128f	mlkem768	c	5	1498
PASS	slhdsa_shake_128f	mlkem768	c	6	1489
PASS	slhdsa_shake_128f	mlkem768	c	7	1519
PASS	slhdsa_shake_128f	mlkem768	c	8	1530
PASS	slhdsa_shake_128f	mlkem768	c	9	1487
PASS	slhdsa_shake_128f	mlkem768	c	10	1501
PASS	slhdsa_shake_128f	mlkem768	c	11	1469
PASS	slhdsa_shake_128f	mlkem768	c	12	1498
PASS	slhdsa_shake_128f	mlkem768	c	13	1497
PASS	slhdsa_shake_128f	mlkem768	c	14	1500
PASS	slhdsa_shake_128f	mlkem768	c	15	1480
PASS	slhdsa_shake_128f	mlkem768	c	16	1499
PASS	slhdsa_shake_128f	mlkem768	c	17	1476
PASS	slhdsa_shake_128f	mlkem768	c	18	1491
PASS	slhdsa_shake_128f	mlkem768	c	19	1523
PASS	slhdsa_shake_128f	mlkem768	c	20	1483
PASS	slhdsa_shake_128f	mlkem768	c	21	1461
PASS	slhdsa_shake_128f	mlkem768	c	22	1488
PASS	slhdsa_shake_128f	mlkem768	c	23	1483
PASS	slhdsa_shake_128f	mlkem768	c	24	1524
PASS	slhdsa_shake_128f	mlkem768	c	25	1459
PASS	slhdsa_shake_128f	mlkem768	c	26	1491
PASS	slhdsa_shake_128f	mlkem768	c	27	1488
PASS	slhdsa_shake_128f	mlkem768	c	28	1488
PASS	slhdsa_shake_128f	mlkem768	c	29	1543
PASS	slhdsa_shake_128f	mlkem768	c	30	1460
PASS	slhdsa_shake_128f	mlkem768	c	31	1504
PASS	slhdsa_shake_128f	mlkem768	c	32	1475
PASS	slhdsa_shake_128f	mlkem768	c	33	1481
PASS	slhdsa_shake_128f	mlkem768	c	34	1490
PASS	slhdsa_shake_128f	mlkem768	c	35	1498
PASS	slhdsa_shake_128f	mlkem768	c	36	1470
PASS	slhdsa_shake_128f	mlkem768	c	37	1505
PASS	slhdsa_shake_128f	mlkem768	c	38	1525
PASS	slhdsa_shake_128f	mlkem768	c	39	1490
PASS	slhdsa_shake_128f	mlkem768	c	40	1499
PASS	slhdsa_shake_128f	mlkem768	c	41	1501
PASS	slhdsa_shake_128f	mlkem768	c	42	1525
PASS	slhdsa_shake_128f	mlkem768	c	43	1501
