result	chain	group	code_path	run	handshake_ms
PASS	slhdsa_shake_192s	mlkem512	c	1	2737
PASS	slhdsa_shake_192s	mlkem512	c	2	2736
PASS	slhdsa_shake_192s	mlkem512	c	3	2764
PASS	slhdsa_shake_192s	mlkem512	c	4	2742
PASS	slhdsa_shake_192s	mlkem512	c	5	2771
PASS	slhdsa_shake_192s	mlkem512	c	6	2759
PASS	slhdsa_shake_192s	mlkem512	c	7	2767
PASS	slhdsa_shake_192s	mlkem512	c	8	2747
PASS	slhdsa_shake_192s	mlkem512	c	9	2748
PASS	slhdsa_shake_192s	mlkem512	c	10	2743
PASS	slhdsa_shake_192s	mlkem512	c	11	2779
PASS	slhdsa_shake_192s	mlkem512	c	12	2730
PASS	slhdsa_shake_192s	mlkem512	c	13	2747
PASS	slhdsa_shake_192s	mlkem512	c	14	2763
PASS	slhdsa_shake_192s	mlkem512	c	15	2751
PASS	slhdsa_shake_192s	mlkem512	c	16	2752
PASS	slhdsa_shake_192s	mlkem512	c	17	2756
PASS	slhdsa_shake_192s	mlkem512	c	18	2755
PASS	slhdsa_shake_192s	mlkem512	c	19	2761
PASS	slhdsa_shake_192s	mlkem512	c	20	2752
PASS	slhdsa_shake_192s	mlkem512	c	21	2748
PASS	slhdsa_shake_192s	mlkem512	c	22	2753
PASS	slhdsa_shake_192s	mlkem512	c	23	2743
PASS	slhdsa_shake_192s	mlkem512	c	24	2778
PASS	slhdsa_shake_192s	mlkem512	c	25	2743
PASS	slhdsa_shake_192s	mlkem512	c	26	2770
PASS	slhdsa_shake_192s	mlkem512	c	27	2738
PASS	slhdsa_shake_192s	mlkem512	c	28	2768
PASS	slhdsa_shake_192s	mlkem512	c	29	2773
PASS	slhdsa_shake_192s	mlkem512	c	30	2775
PASS	slhdsa_shake_192s	mlkem512	c	31	2736
PASS	slhdsa_shake_192s	mlkem512	c	32	2764
PASS	slhdsa_shake_192s	mlkem512	c	33	2771
PASS	slhdsa_shake_192s	mlkem512	c	34	2740
PASS	slhdsa_shake_192s	mlkem512	c	35	2748
PASS	slhdsa_shake_192s	mlkem512	c	36	2755
PASS	slhdsa_shake_192s	mlkem512	c	37	2770
PASS	slhdsa_shake_192s	mlkem512	c	38	2768
PASS	slhdsa_shake_192s	mlkem512	c	39	2753
PASS	slhdsa_shake_192s	mlkem512	c	40	2756
PASS	slhdsa_shake_192s	mlkem512	c	41	2740
PASS	slhdsa_shake_192s	mlkem512	c	42	2766
PASS	slhdsa_shake_192s	mlkem512	c	43	2763
PASS	slhdsa_shake_192s	mlkem512	c	44	2750
PASS	slhdsa_shake_192s	mlkem512	c	45	2758
PASS	slhdsa_shake_192s	mlkem512	c	46	2737
PASS	slhdsa_shake_192s	mlkem512	c	47	2769
PASS	slhdsa_shake_192s	mlkem512	c	48	2740
PASS	slhdsa_shake_192s	mlkem512	c	49	2733
PASS	slhdsa_shake_192s	mlkem512	c	50	2748
PASS	slhdsa_shake_192s	mlkem512	c	51	2770
PASS	slhdsa_shake_192s	mlkem512	c	52	2760
PASS	slhdsa_shake_192s	mlkem512	c	53	2767
PASS	slhdsa_shake_192s	mlkem512	c	54	2739
PASS	slhdsa_shake_192s	mlkem512	c	55	2753
PASS	slhdsa_shake_192s	mlkem512	c	56	2763
PASS	slhdsa_shake_192s	mlkem512	c	57	2751
PASS	slhdsa_shake_192s	mlkem512	c	58	2750
PASS	slhdsa_shake_192s	mlkem512	c	59	2770
PASS	slhdsa_shake_192s	mlkem512	c	60	2756
PASS	slhdsa_shake_192s	mlkem512	c	61	2740
PASS	slhdsa_shake_192s	mlkem512	c	62	2773
PASS	slhdsa_shake_192s	mlkem512	c	63	2776
PASS	slhdsa_shake_192s	mlkem512	c	64	2759
PASS	slhdsa_shake_192s	mlkem512	c	65	2741
PASS	slhdsa_shake_192s	mlkem512	c	66	2746
PASS	slhdsa_shake_192s	mlkem512	c	67	2735
PASS	slhdsa_shake_192s	mlkem512	c	68	2765
PASS	slhdsa_shake_192s	mlkem512	c	69	2766
PASS	slhdsa_shake_192s	mlkem512	c	70	2755
PASS	slhdsa_shake_192s	mlkem512	c	71	2755
PASS	slhdsa_shake_192s	mlkem512	c	72	2767
PASS	slhdsa_shake_192s	mlkem512	c	73	2738
PASS	slhdsa_shake_192s	mlkem512	c	74	2752
PASS	slhdsa_shake_192s	mlkem512	c	75	2743
PASS	slhdsa_shake_192s	mlkem512	c	76	2733
PASS	slhdsa_shake_192s	mlkem512	c	77	2747
PASS	slhdsa_shake_192s	mlkem512	c	78	2742
PASS	slhdsa_shake_192s	mlkem512	c	79	2750
PASS	slhdsa_shake_192s	mlkem512	c	80	2739
PASS	slhdsa_shake_192s	mlkem512	c	81	2731
PASS	slhdsa_shake_192s	mlkem512	c	82	2758
PASS	slhdsa_shake_192s	mlkem512	c	83	2749
PASS	slhdsa_shake_192s	mlkem512	c	84	2766
PASS	slhdsa_shake_192s	mlkem512	c	85	2767
PASS	slhdsa_shake_192s	mlkem512	c	86	2730
