result	chain	group	code_path	run	handshake_ms
PASS	slhdsa_shake_128s	mlkem512	c	96	1984
PASS	slhdsa_shake_128s	mlkem512	c	97	2003
PASS	slhdsa_shake_128s	mlkem512	c	98	2004
PASS	slhdsa_shake_128s	mlkem512	c	99	1971
PASS	slhdsa_shake_128s	mlkem512	c	100	1989
PASS	slhdsa_shake_128s	mlkem768	c	1	1974
PASS	slhdsa_shake_128s	mlkem768	c	2	1979
PASS	slhdsa_shake_128s	mlkem768	c	3	1980
PASS	slhdsa_shake_128s	mlkem768	c	4	1990
PASS	slhdsa_shake_128s	mlkem768	c	5	1995
PASS	slhdsa_shake_128s	mlkem768	c	6	1970
PASS	slhdsa_shake_128s	mlkem768	c	7	1973
PASS	slhdsa_shake_128s	mlkem768	c	8	1972
PASS	slhdsa_shake_128s	mlkem768	c	9	1969
PASS	slhdsa_shake_128s	mlkem768	c	10	1958
PASS	slhdsa_shake_128s	mlkem768	c	11	1975
PASS	slhdsa_shake_128s	mlkem768	c	12	1989
PASS	slhdsa_shake_128s	mlkem768	c	13	1993
PASS	slhdsa_shake_128s	mlkem768	c	14	2006
PASS	slhdsa_shake_128s	mlkem768	c	15	1982
PASS	slhdsa_shake_128s	mlkem768	c	16	1980
PASS	slhdsa_shake_128s	mlkem768	c	17	1979
PASS	slhdsa_shake_128s	mlkem768	c	18	1987
PASS	slhdsa_shake_128s	mlkem768	c	19	1967
PASS	slhdsa_shake_128s	mlkem768	c	20	1978
PASS	slhdsa_shake_128s	mlkem768	c	21	1966
PASS	slhdsa_shake_128s	mlkem768	c	22	1980
PASS	slhdsa_shake_128s	mlkem768	c	23	1977
PASS	slhdsa_shake_128s	mlkem768	c	24	1981
PASS	slhdsa_shake_128s	mlkem768	c	25	1971
PASS	slhdsa_shake_128s	mlkem768	c	26	1990
PASS	slhdsa_shake_128s	mlkem768	c	27	1981
PASS	slhdsa_shake_128s	mlkem768	c	28	1990
PASS	slhdsa_shake_128s	mlkem768	c	29	1962
PASS	slhdsa_shake_128s	mlkem768	c	30	1990
PASS	slhdsa_shake_128s	mlkem768	c	31	1978
PASS	slhdsa_shake_128s	mlkem768	c	32	1986
PASS	slhdsa_shake_128s	mlkem768	c	33	1991
PASS	slhdsa_shake_128s	mlkem768	c	34	1991
PASS	slhdsa_shake_128s	mlkem768	c	35	1968
PASS	slhdsa_shake_128s	mlkem768	c	36	1979
PASS	slhdsa_shake_128s	mlkem768	c	37	1963
PASS	slhdsa_shake_128s	mlkem768	c	38	1986
PASS	slhdsa_shake_128s	mlkem768	c	39	1983
PASS	slhdsa_shake_128s	mlkem768	c	40	1976
PASS	slhdsa_shake_128s	mlkem768	c	41	1967
PASS	slhdsa_shake_128s	mlkem768	c	42	1973
PASS	slhdsa_shake_128s	mlkem768	c	43	1970
PASS	slhdsa_shake_128s	mlkem768	c	44	1984
PASS	slhdsa_shake_128s	mlkem768	c	45	1972
PASS	slhdsa_shake_128s	mlkem768	c	46	1985
PASS	slhdsa_shake_128s	mlkem768	c	47	2008
PASS	slhdsa_shake_128s	mlkem768	c	48	1991
PASS	slhdsa_shake_128s	mlkem768	c	49	1980
PASS	slhdsa_shake_128s	mlkem768	c	50	1986
PASS	slhdsa_shake_128s	mlkem768	c	51	1993
PASS	slhdsa_shake_128s	mlkem768	c	52	1976
PASS	slhdsa_shake_128s	mlkem768	c	53	1965
PASS	slhdsa_shake_128s	mlkem768	c	54	1988
PASS	slhdsa_shake_128s	mlkem768	c	55	2031
PASS	slhdsa_shake_128s	mlkem768	c	56	2003
PASS	slhdsa_shake_128s	mlkem768	c	57	1982
PASS	slhdsa_shake_128s	mlkem768	c	58	1989
PASS	slhdsa_shake_128s	mlkem768	c	59	1964
PASS	slhdsa_shake_128s	mlkem768	c	60	1974
PASS	slhdsa_shake_128s	mlkem768	c	61	1998
PASS	slhdsa_shake_128s	mlkem768	c	62	1986
PASS	slhdsa_shake_128s	mlkem768	c	63	1992
PASS	slhdsa_shake_128s	mlkem768	c	64	1967
PASS	slhdsa_shake_128s	mlkem768	c	65	1985
PASS	slhdsa_shake_128s	mlkem768	c	66	1989
PASS	slhdsa_shake_128s	mlkem768	c	67	2010
PASS	slhdsa_shake_128s	mlkem768	c	68	1974
PASS	slhdsa_shake_128s	mlkem768	c	69	1996
PASS	slhdsa_shake_128s	mlkem768	c	70	2053
PASS	slhdsa_shake_128s	mlkem768	c	71	1993
PASS	slhdsa_shake_128s	mlkem768	c	72	1987
PASS	slhdsa_shake_128s	mlkem768	c	73	1976
PASS	slhdsa_shake_128s	mlkem768	c	74	1967
PASS	slhdsa_shake_128s	mlkem768	c	75	1990
PASS	slhdsa_shake_128s	mlkem768	c	76	1968
PASS	slhdsa_shake_128s	mlkem768	c	77	1963
PASS	slhdsa_shake_128s	mlkem768	c	78	1978
PASS	slhdsa_shake_128s	mlkem768	c	79	1973
PASS	slhdsa_shake_128s	mlkem768	c	80	1962
PASS	slhdsa_shake_128s	mlkem768	c	81	1970
PASS	slhdsa_shake_128s	mlkem768	c	82	1998
PASS	slhdsa_shake_128s	mlkem768	c	83	1965
PASS	slhdsa_shake_128s	mlkem768	c	84	1983
PASS	slhdsa_shake_128s	mlkem768	c	85	1980
PASS	slhdsa_shake_128s	mlkem768	c	86	2001
PASS	slhdsa_shake_128s	mlkem768	c	87	1990
PASS	slhdsa_shake_128s	mlkem768	c	88	1974
PASS	slhdsa_shake_128s	mlkem768	c	89	1957
PASS	slhdsa_shake_128s	mlkem768	c	90	1969
PASS	slhdsa_shake_128s	mlkem768	c	91	1989
PASS	slhdsa_shake_128s	mlkem768	c	92	2024
PASS	slhdsa_shake_128s	mlkem768	c	93	1973
PASS	slhdsa_shake_128s	mlkem768	c	94	1989
PASS	slhdsa_shake_128s	mlkem768	c	95	1984
PASS	slhdsa_shake_128s	mlkem768	c	96	1987
PASS	slhdsa_shake_128s	mlkem768	c	97	1961
PASS	slhdsa_shake_128s	mlkem768	c	98	1960
PASS	slhdsa_shake_128s	mlkem768	c	99	1958
PASS	slhdsa_shake_128s	mlkem768	c	100	1991
PASS	slhdsa_shake_128s	mlkem1024	c	1	1971
PASS	slhdsa_shake_128s	mlkem1024	c	2	1976
PASS	slhdsa_shake_128s	mlkem1024	c	3	1983
PASS	slhdsa_shake_128s	mlkem1024	c	4	1984
PASS	slhdsa_shake_128s	mlkem1024	c	5	1972
PASS	slhdsa_shake_128s	mlkem1024	c	6	1984
PASS	slhdsa_shake_128s	mlkem1024	c	7	1972
PASS	slhdsa_shake_128s	mlkem1024	c	8	2008
PASS	slhdsa_shake_128s	mlkem1024	c	9	1978
PASS	slhdsa_shake_128s	mlkem1024	c	10	1994
PASS	slhdsa_shake_128s	mlkem1024	c	11	1971
PASS	slhdsa_shake_128s	mlkem1024	c	12	1969
PASS	slhdsa_shake_128s	mlkem1024	c	13	1985
PASS	slhdsa_shake_128s	mlkem1024	c	14	1968
PASS	slhdsa_shake_128s	mlkem1024	c	15	1993
PASS	slhdsa_shake_128s	mlkem1024	c	16	1977
PASS	slhdsa_shake_128s	mlkem1024	c	17	1989
PASS	slhdsa_shake_128s	mlkem1024	c	18	1972
PASS	slhdsa_shake_128s	mlkem1024	c	19	1974
PASS	slhdsa_shake_128s	mlkem1024	c	20	1995
PASS	slhdsa_shake_128s	mlkem1024	c	21	1976
PASS	slhdsa_shake_128s	mlkem1024	c	22	1963
PASS	slhdsa_shake_128s	mlkem1024	c	23	1966
PASS	slhdsa_shake_128s	mlkem1024	c	24	1975
PASS	slhdsa_shake_128s	mlkem1024	c	25	1996
PASS	slhdsa_shake_128s	mlkem1024	c	26	1998
PASS	slhdsa_shake_128s	mlkem1024	c	27	1980
PASS	slhdsa_shake_128s	mlkem1024	c	28	2030
PASS	slhdsa_shake_128s	mlkem1024	c	29	1995
PASS	slhdsa_shake_128s	mlkem1024	c	30	1978
PASS	slhdsa_shake_128s	mlkem1024	c	31	2004
PASS	slhdsa_shake_128s	mlkem1024	c	32	1968
PASS	slhdsa_shake_128s	mlkem1024	c	33	1995
PASS	slhdsa_shake_128s	mlkem1024	c	34	1979
PASS	slhdsa_shake_128s	mlkem1024	c	35	1967
PASS	slhdsa_shake_128s	mlkem1024	c	36	2000
PASS	slhdsa_shake_128s	mlkem1024	c	37	1972
PASS	slhdsa_shake_128s	mlkem1024	c	38	1999
PASS	slhdsa_shake_128s	mlkem1024	c	39	1982
PASS	slhdsa_shake_128s	mlkem1024	c	40	1970
PASS	slhdsa_shake_128s	mlkem1024	c	41	1990
PASS	slhdsa_shake_128s	mlkem1024	c	42	1963
PASS	slhdsa_shake_128s	mlkem1024	c	43	2004
PASS	slhdsa_shake_128s	mlkem1024	c	44	1987
PASS	slhdsa_shake_128s	mlkem1024	c	45	1963
PASS	slhdsa_shake_128s	mlkem1024	c	46	1988
PASS	slhdsa_shake_128s	mlkem1024	c	47	2001
PASS	slhdsa_shake_128s	mlkem1024	c	48	1987
PASS	slhdsa_shake_128s	mlkem1024	c	49	1986
PASS	slhdsa_shake_128s	mlkem1024	c	50	1978
PASS	slhdsa_shake_128s	mlkem1024	c	51	1986
PASS	slhdsa_shake_128s	mlkem1024	c	52	1988
PASS	slhdsa_shake_128s	mlkem1024	c	53	1984
PASS	slhdsa_shake_128s	mlkem1024	c	54	1971
PASS	slhdsa_shake_128s	mlkem1024	c	55	1978
PASS	slhdsa_shake_128s	mlkem1024	c	56	1962
PASS	slhdsa_shake_128s	mlkem1024	c	57	1996
PASS	slhdsa_shake_128s	mlkem1024	c	58	1978
PASS	slhdsa_shake_128s	mlkem1024	c	59	1978
PASS	slhdsa_shake_128s	mlkem1024	c	60	1974
PASS	slhdsa_shake_128s	mlkem1024	c	61	1973
PASS	slhdsa_shake_128s	mlkem1024	c	62	1976
PASS	slhdsa_shake_128s	mlkem1024	c	63	1958
PASS	slhdsa_shake_128s	mlkem1024	c	64	1977
PASS	slhdsa_shake_128s	mlkem1024	c	65	1972
PASS	slhdsa_shake_128s	mlkem1024	c	66	1984
PASS	slhdsa_shake_128s	mlkem1024	c	67	1986
PASS	slhdsa_shake_128s	mlkem1024	c	68	1976
PASS	slhdsa_shake_128s	mlkem1024	c	69	1987
PASS	slhdsa_shake_128s	mlkem1024	c	70	1977
PASS	slhdsa_shake_128s	mlkem1024	c	71	1973
PASS	slhdsa_shake_128s	mlkem1024	c	72	1956
PASS	slhdsa_shake_128s	mlkem1024	c	73	1963
PASS	slhdsa_shake_128s	mlkem1024	c	74	1973
PASS	slhdsa_shake_128s	mlkem1024	c	75	1971
PASS	slhdsa_shake_128s	mlkem1024	c	76	1979
PASS	slhdsa_shake_128s	mlkem1024	c	77	1986
PASS	slhdsa_shake_128s	mlkem1024	c	78	1972
PASS	slhdsa_shake_128s	mlkem1024	c	79	1992
PASS	slhdsa_shake_128s	mlkem1024	c	80	1969
PASS	slhdsa_shake_128s	mlkem1024	c	81	1981
PASS	slhdsa_shake_128s	mlkem1024	c	82	1992
PASS	slhdsa_shake_128s	mlkem1024	c	83	1980
PASS	slhdsa_shake_128s	mlkem1024	c	84	1997
PASS	slhdsa_shake_128s	mlkem1024	c	85	1970
PASS	slhdsa_shake_128s	mlkem1024	c	86	1961
PASS	slhdsa_shake_128s	mlkem1024	c	87	1975
PASS	slhdsa_shake_128s	mlkem1024	c	88	1999
PASS	slhdsa_shake_128s	mlkem1024	c	89	1983
PASS	slhdsa_shake_128s	mlkem1024	c	90	1975
PASS	slhdsa_shake_128s	mlkem1024	c	91	1988
PASS	slhdsa_shake_128s	mlkem1024	c	92	1981
PASS	slhdsa_shake_128s	mlkem1024	c	93	1996
PASS	slhdsa_shake_128s	mlkem1024	c	94	1981
PASS	slhdsa_shake_128s	mlkem1024	c	95	1995
PASS	slhdsa_shake_128s	mlkem1024	c	96	1979
PASS	slhdsa_shake_128s	mlkem1024	c	97	1993
PASS	slhdsa_shake_128s	mlkem1024	c	98	1989
PASS	slhdsa_shake_128s	mlkem1024	c	99	1979
PASS	slhdsa_shake_128s	mlkem1024	c	100	1974
PASS	slhdsa_shake_128s	ntruplus768	c	1	1993
PASS	slhdsa_shake_128s	ntruplus768	c	2	1967
PASS	slhdsa_shake_128s	ntruplus768	c	3	1984
PASS	slhdsa_shake_128s	ntruplus768	c	4	1973
PASS	slhdsa_shake_128s	ntruplus768	c	5	1991
PASS	slhdsa_shake_128s	ntruplus768	c	6	1984
PASS	slhdsa_shake_128s	ntruplus768	c	7	1969
PASS	slhdsa_shake_128s	ntruplus768	c	8	1972
PASS	slhdsa_shake_128s	ntruplus768	c	9	1993
PASS	slhdsa_shake_128s	ntruplus768	c	10	1972
PASS	slhdsa_shake_128s	ntruplus768	c	11	1972
PASS	slhdsa_shake_128s	ntruplus768	c	12	1962
PASS	slhdsa_shake_128s	ntruplus768	c	13	1980
PASS	slhdsa_shake_128s	ntruplus768	c	14	1987
PASS	slhdsa_shake_128s	ntruplus768	c	15	1996
PASS	slhdsa_shake_128s	ntruplus768	c	16	2001
PASS	slhdsa_shake_128s	ntruplus768	c	17	1970
PASS	slhdsa_shake_128s	ntruplus768	c	18	1969
PASS	slhdsa_shake_128s	ntruplus768	c	19	1992
PASS	slhdsa_shake_128s	ntruplus768	c	20	1973
PASS	slhdsa_shake_128s	ntruplus768	c	21	1983
PASS	slhdsa_shake_128s	ntruplus768	c	22	1954
PASS	slhdsa_shake_128s	ntruplus768	c	23	1994
PASS	slhdsa_shake_128s	ntruplus768	c	24	1993
PASS	slhdsa_shake_128s	ntruplus768	c	25	1990
PASS	slhdsa_shake_128s	ntruplus768	c	26	1980
PASS	slhdsa_shake_128s	ntruplus768	c	27	2001
PASS	slhdsa_shake_128s	ntruplus768	c	28	1980
PASS	slhdsa_shake_128s	ntruplus768	c	29	1980
PASS	slhdsa_shake_128s	ntruplus768	c	30	1989
PASS	slhdsa_shake_128s	ntruplus768	c	31	2003
PASS	slhdsa_shake_128s	ntruplus768	c	32	1960
PASS	slhdsa_shake_128s	ntruplus768	c	33	1975
PASS	slhdsa_shake_128s	ntruplus768	c	34	1973
PASS	slhdsa_shake_128s	ntruplus768	c	35	1972
PASS	slhdsa_shake_128s	ntruplus768	c	36	1982
PASS	slhdsa_shake_128s	ntruplus768	c	37	1994
PASS	slhdsa_shake_128s	ntruplus768	c	38	1996
PASS	slhdsa_shake_128s	ntruplus768	c	39	1988
PASS	slhdsa_shake_128s	ntruplus768	c	40	1995
PASS	slhdsa_shake_128s	ntruplus768	c	41	1972
PASS	slhdsa_shake_128s	ntruplus768	c	42	2008
PASS	slhdsa_shake_128s	ntruplus768	c	43	2002
PASS	slhdsa_shake_128s	ntruplus768	c	44	1995
PASS	slhdsa_shake_128s	ntruplus768	c	45	1982
PASS	slhdsa_shake_128s	ntruplus768	c	46	1977
PASS	slhdsa_shake_128s	ntruplus768	c	47	1990
PASS	slhdsa_shake_128s	ntruplus768	c	48	1975
PASS	slhdsa_shake_128s	ntruplus768	c	49	2006
PASS	slhdsa_shake_128s	ntruplus768	c	50	1993
PASS	slhdsa_shake_128s	ntruplus768	c	51	1993
PASS	slhdsa_shake_128s	ntruplus768	c	52	1970
PASS	slhdsa_shake_128s	ntruplus768	c	53	1976
PASS	slhdsa_shake_128s	ntruplus768	c	54	1985
PASS	slhdsa_shake_128s	ntruplus768	c	55	1987
PASS	slhdsa_shake_128s	ntruplus768	c	56	1976
PASS	slhdsa_shake_128s	ntruplus768	c	57	1971
PASS	slhdsa_shake_128s	ntruplus768	c	58	1972
PASS	slhdsa_shake_128s	ntruplus768	c	59	1970
PASS	slhdsa_shake_128s	ntruplus768	c	60	2004
PASS	slhdsa_shake_128s	ntruplus768	c	61	2007
PASS	slhdsa_shake_128s	ntruplus768	c	62	1969
PASS	slhdsa_shake_128s	ntruplus768	c	63	1965
PASS	slhdsa_shake_128s	ntruplus768	c	64	2001
PASS	slhdsa_shake_128s	ntruplus768	c	65	1989
PASS	slhdsa_shake_128s	ntruplus768	c	66	1982
PASS	slhdsa_shake_128s	ntruplus768	c	67	1969
PASS	slhdsa_shake_128s	ntruplus768	c	68	1999
PASS	slhdsa_shake_128s	ntruplus768	c	69	1998
PASS	slhdsa_shake_128s	ntruplus768	c	70	1981
PASS	slhdsa_shake_128s	ntruplus768	c	71	1977
PASS	slhdsa_shake_128s	ntruplus768	c	72	1980
PASS	slhdsa_shake_128s	ntruplus768	c	73	1981
PASS	slhdsa_shake_128s	ntruplus768	c	74	1973
PASS	slhdsa_shake_128s	ntruplus768	c	75	2007
PASS	slhdsa_shake_128s	ntruplus768	c	76	1998
PASS	slhdsa_shake_128s	ntruplus768	c	77	1993
PASS	slhdsa_shake_128s	ntruplus768	c	78	1977
PASS	slhdsa_shake_128s	ntruplus768	c	79	1984
PASS	slhdsa_shake_128s	ntruplus768	c	80	1975
PASS	slhdsa_shake_128s	ntruplus768	c	81	1971
PASS	slhdsa_shake_128s	ntruplus768	c	82	1997
PASS	slhdsa_shake_128s	ntruplus768	c	83	1996
PASS	slhdsa_shake_128s	ntruplus768	c	84	1968
PASS	slhdsa_shake_128s	ntruplus768	c	85	1974
PASS	slhdsa_shake_128s	ntruplus768	c	86	1975
PASS	slhdsa_shake_128s	ntruplus768	c	87	1960
PASS	slhdsa_shake_128s	ntruplus768	c	88	1998
PASS	slhdsa_shake_128s	ntruplus768	c	89	2010
PASS	slhdsa_shake_128s	ntruplus768	c	90	2003
PASS	slhdsa_shake_128s	ntruplus768	c	91	1982
PASS	slhdsa_shake_128s	ntruplus768	c	92	1990
PASS	slhdsa_shake_128s	ntruplus768	c	93	1982
PASS	slhdsa_shake_128s	ntruplus768	c	94	1970
PASS	slhdsa_shake_128s	ntruplus768	c	95	2002
PASS	slhdsa_shake_128s	ntruplus768	c	96	1969
PASS	slhdsa_shake_128s	ntruplus768	c	97	2013
PASS	slhdsa_shake_128s	ntruplus768	c	98	1994
PASS	slhdsa_shake_128s	ntruplus768	c	99	1985
PASS	slhdsa_shake_128s	ntruplus768	c	100	1999
PASS	slhdsa_shake_128s	ntruplus864	c	1	1991
PASS	slhdsa_shake_128s	ntruplus864	c	2	1971
PASS	slhdsa_shake_128s	ntruplus864	c	3	2006
PASS	slhdsa_shake_128s	ntruplus864	c	4	1999
PASS	slhdsa_shake_128s	ntruplus864	c	5	1978
PASS	slhdsa_shake_128s	ntruplus864	c	6	1988
PASS	slhdsa_shake_128s	ntruplus864	c	7	1987
PASS	slhdsa_shake_128s	ntruplus864	c	8	2003
PASS	slhdsa_shake_128s	ntruplus864	c	9	1976
PASS	slhdsa_shake_128s	ntruplus864	c	10	2027
PASS	slhdsa_shake_128s	ntruplus864	c	11	2001
PASS	slhdsa_shake_128s	ntruplus864	c	12	1970
PASS	slhdsa_shake_128s	ntruplus864	c	13	1991
PASS	slhdsa_shake_128s	ntruplus864	c	14	2006
PASS	slhdsa_shake_128s	ntruplus864	c	15	2012
PASS	slhdsa_shake_128s	ntruplus864	c	16	1999
PASS	slhdsa_shake_128s	ntruplus864	c	17	1983
PASS	slhdsa_shake_128s	ntruplus864	c	18	1989
PASS	slhdsa_shake_128s	ntruplus864	c	19	1989
PASS	slhdsa_shake_128s	ntruplus864	c	20	1978
PASS	slhdsa_shake_128s	ntruplus864	c	21	2001
PASS	slhdsa_shake_128s	ntruplus864	c	22	1963
PASS	slhdsa_shake_128s	ntruplus864	c	23	2000
PASS	slhdsa_shake_128s	ntruplus864	c	24	1983
PASS	slhdsa_shake_128s	ntruplus864	c	25	1984
PASS	slhdsa_shake_128s	ntruplus864	c	26	2005
PASS	slhdsa_shake_128s	ntruplus864	c	27	1969
